id,J_id,J1,J2,Total_Freq,Case_Opps,Agree_Freq_By_Issue,Opps_By_Issue,issueArea,Year,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,G1,G2,ColorValue
27867,103_107,103,107,86,111,0,0,15,1996,JPStevens,Ford,R,R,DHSouter,Bush,R,R,1,1,-1
27868,103_107,103,107,86,111,6,10,3,1996,JPStevens,Ford,R,R,DHSouter,Bush,R,R,1,1,-1
27869,103_107,103,107,86,111,7,7,10,1996,JPStevens,Ford,R,R,DHSouter,Bush,R,R,1,1,-1
27870,103_107,103,107,86,111,3,3,12,1996,JPStevens,Ford,R,R,DHSouter,Bush,R,R,1,1,-1
27871,103_108,103,108,59,111,8,20,1,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27872,103_108,103,108,59,111,4,10,3,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27873,103_108,103,108,59,111,3,7,4,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27874,103_108,103,108,59,111,6,7,5,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27875,103_108,103,108,59,111,0,0,6,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27876,103_108,103,108,59,111,1,1,7,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27877,103_108,103,108,59,111,8,17,8,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27878,103_108,103,108,59,111,0,0,13,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27879,103_108,103,108,59,111,0,0,14,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27880,103_108,103,108,59,111,11,24,2,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27881,103_108,103,108,59,111,2,3,12,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27882,103_108,103,108,59,111,0,0,15,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27883,103_108,103,108,59,111,13,15,9,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27884,103_108,103,108,59,111,3,7,10,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27885,103_108,103,108,59,111,0,0,11,1996,JPStevens,Ford,R,R,CThomas,Bush,R,R,1,1,-1
27886,103_109,103,109,90,111,14,20,1,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27887,103_109,103,109,90,111,8,10,3,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27888,103_109,103,109,90,111,5,7,4,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27889,103_109,103,109,90,111,20,24,2,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27890,103_109,103,109,90,111,0,0,14,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27891,103_109,103,109,90,111,0,0,11,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27892,103_109,103,109,90,111,13,17,8,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27893,103_109,103,109,90,111,0,0,13,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27894,103_109,103,109,90,111,7,7,5,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27895,103_109,103,109,90,111,0,0,6,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27896,103_109,103,109,90,111,3,3,12,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27897,103_109,103,109,90,111,0,0,15,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27898,103_109,103,109,90,111,13,15,9,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27899,103_109,103,109,90,111,6,7,10,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27900,103_109,103,109,90,111,1,1,7,1996,JPStevens,Ford,R,R,RBGinsburg,Clinton,D,D,1,1,0
27901,103_110,103,110,91,111,8,10,3,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27902,103_110,103,110,91,111,0,0,15,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27903,103_110,103,110,91,111,16,20,1,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27904,103_110,103,110,91,111,19,24,2,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27905,103_110,103,110,91,111,0,0,6,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27906,103_110,103,110,91,111,1,1,7,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27907,103_110,103,110,91,111,13,17,8,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27908,103_110,103,110,91,111,14,15,9,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27909,103_110,103,110,91,111,6,7,10,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27910,103_110,103,110,91,111,0,0,11,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27911,103_110,103,110,91,111,2,3,12,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27912,103_110,103,110,91,111,0,0,13,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27913,103_110,103,110,91,111,0,0,14,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27914,103_110,103,110,91,111,5,7,4,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27915,103_110,103,110,91,111,7,7,5,1996,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,1,1,0
27916,104_105,104,105,95,111,21,24,2,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27917,104_105,104,105,95,111,18,20,1,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27918,104_105,104,105,95,111,0,0,14,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27919,104_105,104,105,95,111,0,0,15,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27920,104_105,104,105,95,111,6,10,3,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27921,104_105,104,105,95,111,7,7,4,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27922,104_105,104,105,95,111,7,7,5,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27923,104_105,104,105,95,111,0,0,6,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27924,104_105,104,105,95,111,1,1,7,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27925,104_105,104,105,95,111,15,17,8,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27926,104_105,104,105,95,111,14,15,9,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27927,104_105,104,105,95,111,4,7,10,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27928,104_105,104,105,95,111,0,0,11,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27929,104_105,104,105,95,111,2,3,12,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27930,104_105,104,105,95,111,0,0,13,1996,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,1,1,-1
27931,104_106,104,106,95,111,14,15,9,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27932,104_106,104,106,95,111,15,20,1,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27933,104_106,104,106,95,111,0,0,14,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27934,104_106,104,106,95,111,0,0,6,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27935,104_106,104,106,95,111,7,7,5,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27936,104_106,104,106,95,111,1,1,7,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27937,104_106,104,106,95,111,15,17,8,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27938,104_106,104,106,95,111,6,7,10,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27939,104_106,104,106,95,111,0,0,11,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27940,104_106,104,106,95,111,1,3,12,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27941,104_106,104,106,95,111,0,0,13,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27942,104_106,104,106,95,111,6,10,3,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27943,104_106,104,106,95,111,0,0,15,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27944,104_106,104,106,95,111,23,24,2,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27945,104_106,104,106,95,111,7,7,4,1996,SDOConnor,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
27946,104_107,104,107,85,111,7,7,5,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27947,104_107,104,107,85,111,0,0,6,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27948,104_107,104,107,85,111,14,15,9,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27949,104_107,104,107,85,111,0,0,13,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27950,104_107,104,107,85,111,4,7,10,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27951,104_107,104,107,85,111,0,0,11,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27952,104_107,104,107,85,111,2,3,12,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27953,104_107,104,107,85,111,4,10,3,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27954,104_107,104,107,85,111,0,0,14,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27955,104_107,104,107,85,111,0,0,15,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27956,104_107,104,107,85,111,17,24,2,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27957,104_107,104,107,85,111,15,17,8,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27958,104_107,104,107,85,111,5,7,4,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27959,104_107,104,107,85,111,1,1,7,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27960,104_107,104,107,85,111,16,20,1,1996,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
27961,104_108,104,108,96,111,14,15,9,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27962,104_108,104,108,96,111,0,0,15,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27963,104_108,104,108,96,111,6,10,3,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27964,104_108,104,108,96,111,7,7,4,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27965,104_108,104,108,96,111,1,1,7,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27966,104_108,104,108,96,111,15,17,8,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27967,104_108,104,108,96,111,4,7,10,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27968,104_108,104,108,96,111,0,0,6,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27969,104_108,104,108,96,111,0,0,11,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27970,104_108,104,108,96,111,3,3,12,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27971,104_108,104,108,96,111,0,0,13,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27972,104_108,104,108,96,111,18,20,1,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27973,104_108,104,108,96,111,21,24,2,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27974,104_108,104,108,96,111,7,7,5,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27975,104_108,104,108,96,111,0,0,14,1996,SDOConnor,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
27976,104_109,104,109,85,111,5,7,4,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27977,104_109,104,109,85,111,6,7,5,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27978,104_109,104,109,85,111,14,15,9,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27979,104_109,104,109,85,111,5,7,10,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27980,104_109,104,109,85,111,12,17,8,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27981,104_109,104,109,85,111,0,0,15,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27982,104_109,104,109,85,111,16,20,1,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27983,104_109,104,109,85,111,18,24,2,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27984,104_109,104,109,85,111,6,10,3,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27985,104_109,104,109,85,111,0,0,6,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27986,104_109,104,109,85,111,2,3,12,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27987,104_109,104,109,85,111,0,0,14,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27988,104_109,104,109,85,111,1,1,7,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27989,104_109,104,109,85,111,0,0,13,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27990,104_109,104,109,85,111,0,0,11,1996,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
27991,104_110,104,110,83,111,6,10,3,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
27992,104_110,104,110,83,111,0,0,15,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
27993,104_110,104,110,83,111,0,0,6,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
27994,104_110,104,110,83,111,19,24,2,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
27995,104_110,104,110,83,111,0,0,11,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
27996,104_110,104,110,83,111,12,15,9,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
27997,104_110,104,110,83,111,14,20,1,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
27998,104_110,104,110,83,111,0,0,14,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
27999,104_110,104,110,83,111,5,7,10,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28000,104_110,104,110,83,111,1,3,12,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28001,104_110,104,110,83,111,0,0,13,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28002,104_110,104,110,83,111,6,7,5,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28003,104_110,104,110,83,111,5,7,4,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28004,104_110,104,110,83,111,14,17,8,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28005,104_110,104,110,83,111,1,1,7,1996,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28006,105_106,105,106,94,111,22,24,2,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28007,105_106,105,106,94,111,6,10,3,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28008,105_106,105,106,94,111,7,7,4,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28009,105_106,105,106,94,111,17,20,1,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28010,105_106,105,106,94,111,1,1,7,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28011,105_106,105,106,94,111,0,0,11,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28012,105_106,105,106,94,111,1,3,12,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28013,105_106,105,106,94,111,0,0,13,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28014,105_106,105,106,94,111,0,0,14,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28015,105_106,105,106,94,111,0,0,15,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28016,105_106,105,106,94,111,13,17,8,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28017,105_106,105,106,94,111,7,7,5,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28018,105_106,105,106,94,111,0,0,6,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28019,105_106,105,106,94,111,15,15,9,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28020,105_106,105,106,94,111,5,7,10,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,1,1,-1
28021,105_107,105,107,79,111,13,17,8,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28022,105_107,105,107,79,111,0,0,11,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28023,105_107,105,107,79,111,1,3,12,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28024,105_107,105,107,79,111,0,0,13,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28025,105_107,105,107,79,111,0,0,14,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28026,105_107,105,107,79,111,0,0,15,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28027,105_107,105,107,79,111,14,24,2,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28028,105_107,105,107,79,111,4,10,3,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28029,105_107,105,107,79,111,5,7,4,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28030,105_107,105,107,79,111,7,7,5,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28031,105_107,105,107,79,111,0,0,6,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28032,105_107,105,107,79,111,1,1,7,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28033,105_107,105,107,79,111,15,15,9,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28034,105_107,105,107,79,111,3,7,10,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28035,105_107,105,107,79,111,16,20,1,1996,AScalia,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28036,105_108,105,108,110,111,20,20,1,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28037,105_108,105,108,110,111,0,0,13,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28038,105_108,105,108,110,111,0,0,15,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28039,105_108,105,108,110,111,0,0,6,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28040,105_108,105,108,110,111,10,10,3,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28041,105_108,105,108,110,111,17,17,8,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28042,105_108,105,108,110,111,15,15,9,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28043,105_108,105,108,110,111,7,7,10,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28044,105_108,105,108,110,111,0,0,11,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28045,105_108,105,108,110,111,1,1,7,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28046,105_108,105,108,110,111,7,7,4,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28047,105_108,105,108,110,111,0,0,14,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28048,105_108,105,108,110,111,24,24,2,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28049,105_108,105,108,110,111,2,3,12,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28050,105_108,105,108,110,111,7,7,5,1996,AScalia,Reagan,R,R,CThomas,Bush,R,R,1,1,-1
28051,105_109,105,109,77,111,14,20,1,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28052,105_109,105,109,77,111,0,0,11,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28053,105_109,105,109,77,111,15,15,9,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28054,105_109,105,109,77,111,0,0,15,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28055,105_109,105,109,77,111,1,3,12,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28056,105_109,105,109,77,111,15,24,2,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28057,105_109,105,109,77,111,0,0,14,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28058,105_109,105,109,77,111,1,1,7,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28059,105_109,105,109,77,111,6,10,3,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28060,105_109,105,109,77,111,12,17,8,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28061,105_109,105,109,77,111,0,0,6,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28062,105_109,105,109,77,111,2,7,10,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28063,105_109,105,109,77,111,0,0,13,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28064,105_109,105,109,77,111,6,7,5,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28065,105_109,105,109,77,111,5,7,4,1996,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,1,1,0
28066,105_110,105,110,70,111,0,0,15,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28067,105_110,105,110,70,111,0,0,6,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28068,105_110,105,110,70,111,1,1,7,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28069,105_110,105,110,70,111,12,17,8,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28070,105_110,105,110,70,111,12,15,9,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28071,105_110,105,110,70,111,2,7,10,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28072,105_110,105,110,70,111,0,0,11,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28073,105_110,105,110,70,111,2,3,12,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28074,105_110,105,110,70,111,0,0,13,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28075,105_110,105,110,70,111,0,0,14,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28076,105_110,105,110,70,111,12,20,1,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28077,105_110,105,110,70,111,16,24,2,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28078,105_110,105,110,70,111,2,10,3,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28079,105_110,105,110,70,111,5,7,4,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28080,105_110,105,110,70,111,6,7,5,1996,AScalia,Reagan,R,R,SGBreyer,Clinton,D,D,1,1,0
28081,106_107,106,107,87,111,17,17,8,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28082,106_107,106,107,87,111,1,1,7,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28083,106_107,106,107,87,111,0,0,11,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28084,106_107,106,107,87,111,2,3,12,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28085,106_107,106,107,87,111,15,15,9,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28086,106_107,106,107,87,111,5,7,10,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28087,106_107,106,107,87,111,16,24,2,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28088,106_107,106,107,87,111,4,10,3,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28089,106_107,106,107,87,111,5,7,4,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28090,106_107,106,107,87,111,7,7,5,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28091,106_107,106,107,87,111,0,0,13,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28092,106_107,106,107,87,111,0,0,6,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28093,106_107,106,107,87,111,15,20,1,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28094,106_107,106,107,87,111,0,0,15,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
28095,106_107,106,107,87,111,0,0,14,1996,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,1,1,-1
